,genome_region,unique_name,protein_length,Oobatake_Keq_20C,Oobatake_Keq_21C,Oobatake_Keq_22C,Oobatake_Keq_23C,Oobatake_Keq_24C,Oobatake_Keq_25C,Oobatake_Keq_26C,Oobatake_Keq_27C,Oobatake_Keq_28C,Oobatake_Keq_29C,Oobatake_Keq_30C,Oobatake_Keq_31C,Oobatake_Keq_32C,Oobatake_Keq_33C,Oobatake_Keq_34C,Oobatake_Keq_35C,Oobatake_Keq_36C,Oobatake_Keq_37C,Oobatake_Keq_38C,Oobatake_Keq_39C,Oobatake_Keq_40C,Oobatake_Keq_41C,Oobatake_Keq_42C,Oobatake_Keq_43C,Oobatake_Keq_44C,Oobatake_Keq_45C,Oobatake_Keq_46C,Oobatake_Keq_47C,Oobatake_Keq_48C,Oobatake_Keq_49C,Oobatake_Keq_50C,Oobatake_Keq_51C,Oobatake_Keq_52C,Oobatake_Keq_53C,Oobatake_Keq_54C,Oobatake_Keq_55C,Oobatake_Keq_56C,Oobatake_Keq_57C,Oobatake_Keq_58C,Oobatake_Keq_59C,Oobatake_Keq_60C,Oobatake_Keq_61C,Oobatake_Keq_62C,Oobatake_Keq_63C,Oobatake_Keq_64C,Oobatake_Keq_65C
1217,b1377,G6700,377.0,3.42270432434733e-28,6.761636690068085e-28,1.379484074867137e-27,2.905148520871229e-27,6.312685497148771e-27,1.414700308926774e-26,3.268379168366498e-26,7.780977423628249e-26,1.9080442676588874e-25,4.817446262997679e-25,1.251825270432375e-24,3.346538733577096e-24,9.200317242081544e-24,2.6001392288699967e-23,7.551127661530957e-23,2.2526070836556423e-22,6.900124653304414e-22,2.1695421732397307e-21,6.999436415163448e-21,2.3162653268741742e-20,7.859456137572392e-20,2.73354704473206e-19,9.74189790097159e-19,3.556303305057981e-18,1.3293812608042687e-17,5.086924149008842e-17,1.9919451094307314e-16,7.979566761906026e-16,3.2690872523912766e-15,1.3692612291153074e-14,5.861758978929752e-14,2.5640268435001483e-13,1.1456266229847634e-12,5.22714215018563e-12,2.434796948335093e-11,1.1574885455764138e-10,5.614436582210496e-10,2.7778761989867074e-09,1.4015874051364365e-08,7.209631737929773e-08,3.779881516192185e-07,2.0193132624055275e-06,1.0989536354106619e-05,6.091110699077498e-05,0.0003437540801529253,0.0019748211014649574
1218,b3875,G7814,230.0,6.897663582726168e-25,1.0996227207954657e-24,1.7934274653607525e-24,2.991465610843573e-24,5.101619788306912e-24,8.892459733590971e-24,1.5837746343811966e-23,2.8813262387899097e-23,5.352922424078725e-23,1.0152260516318402e-22,1.9650950973686838e-22,3.8808870079023587e-22,7.817798285049446e-22,1.6059247419288498e-21,3.363072159820601e-21,7.177979146101969e-21,1.561024286103234e-20,3.458173033759668e-20,7.80194986391912e-20,1.792133551389537e-19,4.1902638060053246e-19,9.97035696238417e-19,2.4136511616531758e-18,5.94333723721673e-18,1.4882552716646717e-17,3.788927047443749e-17,9.805027734445381e-17,2.5785680914064194e-16,6.889859920859349e-16,1.870037749374278e-15,5.154731808582205e-15,1.4427342580381014e-14,4.099220979920342e-14,1.1821224370780138e-13,3.4592537207468276e-13,1.0270110568839633e-12,3.092827538416163e-12,9.445838182451588e-12,2.9251424493815566e-11,9.183197519630492e-11,2.9221400087911236e-10,9.423000806656536e-10,3.0787935914793053e-09,1.0190562716451485e-08,3.4163800746101596e-08,1.1598714028781573e-07
1219,b0241,EG10729,351.0,8.559842666949974e-22,1.4183919847176809e-21,2.4258472753583323e-21,4.280325411337235e-21,7.788406667512425e-21,1.4608114585788313e-20,2.82313372341539e-20,5.619287444603472e-20,1.1515082381356404e-19,2.428370794191981e-19,5.2680982284246835e-19,1.1752086162644183e-18,2.6948348755423363e-18,6.349532767038549e-18,1.5366768814677377e-17,3.818525364276373e-17,9.739230387507207e-17,2.5486796463610715e-16,6.840937096344558e-16,1.882677760884948e-15,5.310665450542045e-15,1.534931896830703e-14,4.544156436497473e-14,1.3775275477065035e-13,4.2745566201770205e-13,1.357339653804442e-12,4.409177448757142e-12,1.4647551598118734e-11,4.97484628783153e-11,1.7269195240860589e-10,6.125123025410548e-10,2.2191267782092236e-09,8.210130849299978e-09,3.10096277629597e-08,1.1953665766108356e-07,4.7015928442309605e-07,1.886301984833901e-06,7.717636370141147e-06,3.219218795440024e-05,0.00013686662792039908,0.000592945659173109,0.0026169376697638956,0.011763198912372312,0.053839992508659104,0.2508576824413489,1.189568639142839
1220,b2215,EG10670,367.0,5.138824677432148e-24,8.092090416066589e-24,1.3173458186991361e-23,2.2160595950085382e-23,3.850428901799207e-23,6.906997118800916e-23,1.278590076200422e-22,2.4414484093879566e-22,4.806766816705405e-22,9.753617798203508e-22,2.0389483211307603e-21,4.389325863078152e-21,9.726722007357166e-21,2.2178940869290278e-20,5.201778005200382e-20,1.2543915827718366e-19,3.109000615111552e-19,7.916866365551394e-19,2.070482166972184e-18,5.559279715288055e-18,1.5319333872257517e-17,4.330951156743964e-17,1.2557369730050572e-16,3.732829794881658e-16,1.1372503159705299e-15,3.5498392085933824e-15,1.1348918321694632e-14,3.714957939473922e-14,1.2447136260251224e-13,4.2674214461292233e-13,1.496609668611391e-12,5.367434455529477e-12,1.9679329059053513e-11,7.37413598744981e-11,2.823209484257203e-10,1.1040322093896628e-09,4.408637399157556e-09,1.797173703772264e-08,7.476864366948275e-08,3.173767593299148e-07,1.374171540773493e-06,6.0674001562926955e-06,2.7311617548701924e-05,0.00012530375842790598,0.000585791405722235,0.002789818555038539
1221,b0929,EG10671,362.0,9.283153003741007e-24,1.561976232941883e-23,2.716599115360877e-23,4.8814586806473285e-23,9.058376376793775e-23,1.735140030858409e-22,3.429349896164663e-22,6.990282544955992e-22,1.468921942056545e-21,3.180840833110903e-21,7.094883970201003e-21,1.6294175484843768e-20,3.851495929974725e-20,9.366239962089618e-20,2.3424550530734197e-19,6.02256186322614e-19,1.5912250812760617e-18,4.31877963514838e-18,1.2036789662567787e-17,3.443689150536544e-17,1.0109893870128813e-16,3.0445746463259384e-16,9.401869940489918e-16,2.9761979864754465e-15,9.654368880153914e-15,3.2081678105981053e-14,1.0917421540777565e-13,3.803414214998362e-13,1.3560647992747822e-12,4.946582146362502e-12,1.8455023435529388e-11,7.040071926611581e-11,2.745131212503274e-10,1.0938175074064984e-09,4.4524230877585715e-09,1.8509453464212753e-08,7.85622561587818e-08,3.4035863260972695e-07,1.5046761794474113e-06,6.786024430436906e-06,3.121319115901262e-05,0.00014638520960624866,0.0006998097310839528,0.0034093810591221663,0.016922887633953717,0.0855596181975788
1222,b4287,EG10290,255.0,57101699.60978007,46498480.72023473,39033014.88012353,33763910.58950075,30083409.822654,27598407.86585338,26058846.550502434,25314805.860052284,25291745.510771263,25978062.862991225,27422044.998821024,29737313.767207768,33117569.958560284,37863285.60351932,44425440.56517992,53475086.00210713,66013442.90284249,83547098.94640951,108369606.03996275,144019672.03781372,196036717.84453964,273224324.87771606,389793528.5670548,569052202.4088631,849850597.0242559,1298011868.1702049,2026911428.934851,3235095560.462843,5276107636.081838,8790104745.393293,14955801657.037521,25980267927.277287,46066001032.112885,83350200255.3741,153854393452.32443,289654119560.81903,556041280158.5635,1088138938128.4126,2170229279639.1162,4410280924314.467,9129838859996.549,19248392333052.633,41319966620621.28,90294363146793.1,200816256834896.66,454441878469283.6
1223,b3201,EG11680,241.0,208628910.14933884,161915694.91517636,129377456.35322337,106393491.00085275,90010345.26138027,78311822.73790118,70042048.80363885,64376657.74570856,60782690.48102507,58933126.014725916,58656417.58327918,59909923.43358309,62771432.71231265,67446652.8729777,74293532.57453066,83867386.93026778,96994701.8166533,114889153.27575693,139332189.49077147,172954776.28843597,219680489.07769078,285429783.54448193,379252856.3669735,515175164.9423025,715243578.3587828,1014621983.9772323,1470231800.3786178,2175606214.0893006,3286783259.192845,5068076313.433267,7974127072.335956,12799096059.373423,20951801058.185535,34970404548.27304,59499047047.8017,103167697505.5234,182262624586.70374,327996247042.8246,601113024330.354,1121655369407.459,2130493337864.1477,4118329685571.4624,8100024020460.158,16206198483506.744,32977089280256.055,68231943292836.875
1224,b0199,EG11621,343.0,21285623.198528197,18782741.032342456,17237945.46283421,16445113.15033661,16299993.29612303,16777024.829427052,17922580.3723641,19862256.285456683,22823733.73922882,27181013.501401868,33531990.25071464,42831638.72475023,56621539.17715198,77430696.91643846,109487610.51664618,160009490.87906295,241583299.3381759,376654071.5148011,606163687.0729386,1006533449.6546962,1723771605.6046975,3043471100.6642847,5537628918.809397,10379429077.695076,20033194560.613525,39800511805.55008,81362773580.20766,171080585011.93875,369875134057.41345,821926052829.425,1876633822385.954,4400921895466.749,10596815953156.09,26189493979696.74,66413022788262.9,172746907135867.16,460740797497836.8,1259658559435977.0,3529077174955917.0,1.0128517175398154e+16,2.9769607513481924e+16,8.95799554933474e+16,2.7588548094545306e+17,8.693580400260396e+17,2.8021645840572047e+18,9.236103122172133e+18
1225,b0588,EG10295,271.0,4835696.037595013,4162078.0262488904,3696660.322677549,3386679.739402753,3199071.0064073415,3114450.4110839297,3123719.5743593434,3226440.3487972347,3430573.2615959253,3753480.924099463,4224367.223631946,4888627.755909069,5815009.641137399,7107137.833271068,8922053.885444695,11500268.973268814,15215060.589172514,20654447.40650492,28759511.855644654,41061369.09289796,60093480.60783269,90120458.00814903,138447020.03945607,217807132.37601906,350796185.2063657,578228956.3124415,975162137.556599,1682122052.198776,2966984891.9098535,5349652689.522009,9857465966.894798,18557231421.24631,35682044719.97248,70057891215.4831,140416756576.49536,287224017306.5283,599445199666.6207,1276126383558.0461,2770406149059.2583,6131833503797.989,13833354812409.291,31801638043526.36,74482163001037.47,177677858508695.78,431609907528683.56,1067398923334378.0
1226,b0151,EG10304,265.0,0.11709095626623266,0.12263878990219158,0.13241702115391127,0.14733038422996628,0.16884849280713707,0.19924383217697525,0.24198280260433977,0.30236233686252895,0.38855154362227584,0.5133150497627786,0.6969038495476804,0.9719786446194738,1.3921287841436942,2.0468550080330465,3.0883615621779716,4.780278886094243,7.587788274131448,12.347215750854687,20.59073451703671,35.17894383879557,61.55497226151344,110.27475681594137,202.2026849968047,379.3697734631224,728.0690936410037,1428.8527411321018,2866.6861135795352,5877.94081479618,12313.997372569644,26349.95184753075,57576.7811288587,128434.968962676,292395.5546491158,679195.3338543976,1609316.8292016326,3888655.0033854684,9579832.417684672,24055157.94052531,61552117.282906756,160456172.66326424,426033880.3004494,1151869263.4760356,3170531460.6206603,8882406496.700212,25322126124.97048,73441786123.25456
1227,b4485,EG12518,500.0,2672598611.1333985,1956434826.4020224,1519702865.4359717,1251609282.579201,1092083929.712344,1008755396.4950526,985663848.2731171,1018029374.24984,1110607452.682929,1278835487.9648738,1553146075.6888237,1988143634.547344,2680524958.6401052,3803924164.9544725,5677947234.459614,8908616324.793995,14682657292.486824,25403573493.99633,46111050089.567986,87753321417.5602,174985754421.18005,365391546727.65155,798492522784.9739,1825086214620.4275,4360571119077.485,10884330309270.783,28366962773309.395,77149777029668.9,218840941526883.75,647081912137898.0,1993401454049389.2,6394497256742462.0,2.134856411111872e+16,7.414113398589014e+16,2.677064468609925e+17,1.0045031433129955e+18,3.9149250262537247e+18,1.5840359916223472e+19,6.650721459384505e+19,2.8962104877218025e+20,1.3075173904189245e+21,6.11676679261128e+21,2.9638573591753914e+22,1.4868258689282147e+23,7.718617083295015e+23,4.144834539929672e+24
1228,b1483,G6777,308.0,59628884.32331167,44274650.66699196,34122495.79671407,27283365.693587963,22621124.16030468,19439284.451474328,17305737.915551353,15952939.24187749,15220609.807177981,15023361.96207438,15333872.617839506,16176888.334314797,17632266.21707869,19847492.899406716,23062407.237237807,27651891.22745791,34197050.90942861,43603470.338799804,57299331.42826377,77571852.12944882,108147712.12368292,155211520.79588246,229224618.50897953,348232117.6556997,543986992.9127021,873503102.5651278,1441262098.240782,2442713701.2801123,4251125358.5443144,7594335061.07496,13921464523.339045,26178592324.260445,50481554302.640724,99794142067.0495,202174351744.7116,419624109530.1545,892020278814.4806,1941499786245.4326,4325322645451.622,9860301997612.293,22994619600620.547,54840579551646.7,133719524639114.66,333260204409475.5,848688742237406.0,2207861915138720.0
1229,b1484,G6778,328.0,0.0021183107565923456,0.002301799277186823,0.002594406888453542,0.0030316991673170436,0.0036711258984203038,0.004604352894269449,0.005978444721759599,0.008032585641214868,0.011162727447672797,0.016037488332197983,0.0238100146269873,0.03651315245571941,0.05781190410204268,0.09446657931425612,0.15923902536260862,0.27679061216056616,0.49591413263099865,0.9154618513328546,1.7405261749317116,3.4068876944348188,6.862856231051728,14.221883070452856,30.307638611781822,66.3941636582967,149.46270283295792,345.6252451178772,820.7191717095293,2000.5489482179973,5004.035716960914,12839.895315805337,33785.29799844265,91133.19231371795,251922.72847927173,713446.5036831304,2069293.3988844287,6144896.037431517,18676948.032676242,58085151.894248724,184783403.40071014,601134929.3200154,1999246998.196223,6795516632.484541,23600315108.685837,83720507602.37479,303281360069.8758,1121610614883.4004
1230,b2129,EG12010,308.0,1335.4939110129023,1086.9521338449558,917.0267726308724,801.5820797608468,725.6092713630225,679.8984180890466,659.1317096713601,660.831772032481,684.8676628147887,733.379595540882,811.0910538215479,926.0704298312319,1091.1130799816422,1326.0724486045249,1661.7264394115102,2146.2100808170458,2855.8377818565814,3913.5792026832114,5521.119564878364,8015.454833665549,11970.578052248362,18383.50346021497,29020.855939860066,47076.67264770801,78444.40180214969,134223.33796907996,235751.99313214203,424910.49167574715,785615.129361155,1489532.9805680513,2895195.6310355007,5767064.244162305,11769127.43539788,24598678.06516818,52641057.16001,115306002.40301141,258442940.61119094,592564499.0220834,1389438378.3645034,3330825624.886051,8161150533.493625,20432305734.272102,52255394090.85306,136482043527.92912,363944383545.7316,990593988139.8276
1231,b1441,G6752,337.0,8.658115799827329e-06,9.306717609262688e-06,1.0378693345162028e-05,1.2001771702025475e-05,1.4384388409815292e-05,1.7859563699111453e-05,2.2960265315168066e-05,3.0549625587280765e-05,4.2049146724682456e-05,5.9845728987578344e-05,8.803170930087045e-05,0.0001337775758500758,0.00020993110108167952,0.0003400426362958531,0.0005682895834910824,0.0009795013674381444,0.001740449308225343,0.0031868619368656385,0.006010876103105295,0.01167386309629336,0.023335967826906424,0.04799610361753174,0.10152944741129064,0.22081227888239915,0.49356137612621664,1.1334170078366683,2.6730986867920596,6.472398667799216,16.083885675934663,41.00574613450321,107.22131862481095,287.44646145101683,789.8250783718788,2223.6361168057138,6412.362086434668,18934.701620059455,57233.655428690545,177037.56743239952,560235.3139485602,1813170.2828103427,5999892.995112868,20293674.74022657,70140257.11696921,247652293.9466466,893030381.1754733,3287919350.1159616
1232,b0829,G6429,623.0,313703077042448.9,190304541496010.66,124403833655124.38,87546589108628.47,66258058726477.266,53878038040031.82,47026678936576.77,44017806569797.91,44143036228783.836,47385979631340.78,54400313154976.27,66731762600981.66,87390637556072.44,122074614122712.38,181738296355457.4,288115128551345.44,485990025406495.1,871522672145740.0,1660250153240408.8,3357146992649320.0,7200001549781746.0,1.6365470340690902e+16,3.939409178107398e+16,1.0035016930956274e+17,2.70316070798406e+17,7.694478924281756e+17,2.3127647541894077e+18,7.335408222478358e+18,2.4533397023567553e+19,8.64641113264762e+19,3.20898185107632e+20,1.25332674102983e+21,5.148059139370222e+21,2.2224162111742758e+22,1.0077070113127564e+23,4.7962120828797e+23,2.3946919907584096e+24,1.253498466113526e+25,6.874801149119516e+25,3.948222140523896e+26,2.3729826896313252e+27,1.4917259143227256e+28,9.802532996094197e+28,6.729752774854705e+29,4.824268173022049e+30,3.6090972066699283e+31
1233,b4261,G7888,366.0,1.602556035332809e-13,2.296655513304281e-13,3.4384425387066516e-13,5.374659874332659e-13,8.766121399101843e-13,1.4910050619431258e-12,2.64312422002195e-12,4.880656846460776e-12,9.382537759284671e-12,1.876750041603785e-11,3.903937751257725e-11,8.440718756794636e-11,1.8958730704937802e-10,4.421492795410888e-10,1.0701342997648917e-09,2.6865842168592823e-09,6.992649409013807e-09,1.8860431240172973e-08,5.268931886540411e-08,1.5238780628848355e-07,4.56071635328968e-07,1.411798110019024e-06,4.518280319595702e-06,1.4943143731311872e-05,5.104920343950129e-05,0.00018006398710518573,0.0006554975052695402,0.002461725067843537,0.009533514092220937,0.038057006935221564,0.15653451187905262,0.6631436452690427,2.89239608260517,12.983553140849171,59.958443242110825,284.7513511248264,1390.2081597838628,6974.846325264447,35947.989030175995,190259.45423413906,1033708.8963650104,5763434.87753496,32964651.256449126,193354550.83500355,1162668704.8237617,7164931760.996121
1234,b3200,G7665,185.0,2795.554547930737,2571.898611206522,2413.14163313725,2308.5554799007864,2251.1971244534175,2237.130456674803,2264.9791630952104,2335.739508620631,2452.8200535502265,2622.3063583022035,2853.478164651968,3159.639392213001,3559.3629989492283,4078.310322570911,4751.867905791042,5628.968989925757,6777.655020876065,8293.221142516444,10310.23686937434,13020.432351857185,16699.54332208149,21747.96147423319,28752.849543106862,38583.92910121133,52542.56826301873,72596.00033802936,101748.75019782549,144637.22006084185,208490.5533574671,304698.202240576,451391.6882465529,677737.3592080219,1031142.3120863007,1589466.0782830394,2481913.1716972818,3925118.5041972804,6286067.410625352,10192848.04936687,16731445.767317057,27798725.99555155,46741522.16289511,79524564.19861336,136884756.9432984,238341666.8298867,419732472.66387147,747498570.2894698
1235,b0592,EG10294,318.0,9016763.640320845,8015778.009454135,7384906.678331888,7047586.804303134,6963488.338189417,7120365.128705271,7531261.067250307,8236205.637508878,9308670.24770449,10868232.468242584,13102484.390721863,16303741.045747573,20930419.326673992,27710634.519961018,37819550.7066995,53188001.88088634,77049000.19034955,114923135.969411,176428451.34200767,278667581.3723963,452688332.2402475,756045386.4516776,1297702465.0564985,2288370411.2780786,4144278221.1988883,7705352345.958171,14703099546.334013,28784054753.06233,57793325101.03929,118971796803.25589,251021537380.41592,542675909460.9338,1201701488621.9941,2724864844757.5127,6324895129053.889,15024195253148.363,36511525608489.305,90749186503777.84,230623938594559.4,599089245306413.0,1590312477018743.5,4312778911547952.0,1.194530757180191e+16,3.3782060488518812e+16,9.752330897912387e+16,2.8730991996257654e+17
1236,b0158,EG12334,266.0,1.3423744915129394,1.2950606285097188,1.287862884221759,1.3195773044749413,1.3925505949586616,1.5129547990078729,1.6916488851814817,1.945793854469073,2.3015545739163454,2.7984757877324746,3.496536338005247,4.4875935223560495,5.914159587519034,8.000626570649018,11.105957724138248,15.813970199764475,23.090466129291148,34.56109554476747,53.010700855122494,83.2954205426564,134.03633728818195,220.81680897667934,372.319788839275,642.3070751209776,1133.3967508414182,2045.0589247277105,3772.1421954548073,7110.566645666961,13694.040851538924,26937.007224178386,54105.09386548841,110938.04501694517,232145.62802847772,495637.1923802174,1079388.969617355,2397130.4794910853,5427445.017504915,12525100.587113569,29453879.867273897,70562545.54242045,172176072.49747053,427795289.27354467,1082089193.8726103,2785829804.9518237,7298145452.683096,19450920290.014767
1237,b4290,EG10287,300.0,0.0112812490968942,0.011432056033866751,0.011993587575888533,0.013020509448945818,0.014620442461412166,0.016972637164742392,0.020361041248537746,0.025230216637822815,0.03227926797355828,0.04262086479850719,0.05805420330679336,0.08154129082740633,0.11805281212329129,0.1760981931989527,0.2705458137912443,0.4279215652103408,0.6965584062572656,1.1664226177808665,2.0086153809897365,3.5556572019527923,6.467960356019621,12.086027540472989,23.190772811696277,45.67842583014516,92.32563991358052,191.42646188730475,407.01022781377185,887.1349647513704,1981.5929135023005,4534.619969502584,10627.53065739496,25500.816289460483,62628.66766583318,157383.2940926204,404558.4585501266,1063441.9078422503,2857791.201445711,7848878.6160739865,22025359.09035369,63132968.856690854,184794262.72841436,552207972.0806589,1684159616.6248693,5241025474.423452,16637549055.58341,53863135545.16395
1238,b0152,EG10305,296.0,5.386973584275136e-16,8.044605866869553e-16,1.2418916736247343e-15,1.980992994634064e-15,3.263673734409513e-15,5.5508868184402646e-15,9.74226719913006e-15,1.7636515689946785e-14,3.2918232449587995e-14,6.332130252636789e-14,1.2547989679389248e-13,2.560551329904146e-13,5.378417420258042e-13,1.1624290436251115e-12,2.58405115419735e-12,5.905990388642068e-12,1.3873244948956982e-11,3.3480827333621156e-11,8.298289811038504e-11,2.1115390098371973e-10,5.514089371001276e-10,1.4772738226487445e-09,4.058927068748047e-09,1.1433448499669387e-08,3.300758957384227e-08,9.762878553290717e-08,2.957525209980978e-07,9.173319638266137e-07,2.912293239159258e-06,9.460610019184386e-06,3.143732070478534e-05,0.00010682749205920733,0.0003711096944277385,0.001317576357094965,0.004779448446196682,0.017708603028628395,0.06699974289488424,0.25877586854270385,1.020040455369401,4.102388971793732,16.829319652701987,70.40323847814331,300.2636200970763,1305.2268511536067,5781.402628139231,26087.748384348954
1239,b4227,EG12517,318.0,2859.566566403874,3127.3654834312733,3537.646228956125,4137.220186142694,4999.948102611675,6241.544938039872,8044.4892587617705,10700.33816428709,14682.664392020119,20774.904224419104,30298.50033975408,45527.62513989409,70457.47119513611,112255.15584271746,184053.57426400977,310438.03825190006,538436.8325402412,959980.8766253926,1758731.6598743338,3309704.8177273157,6395542.636997581,12685628.859149618,25819229.446033806,53904322.56396152,115400432.70861158,253251127.7984763,569526679.7857584,1312067385.9807286,3095567072.9284277,7477060400.759761,18483944296.276768,46751967300.831406,120953056716.86015,319976136325.6153,865318474478.2745,2391484836062.346,6752582798676.449,19474302223050.29,57348801137318.9,172400942011922.12,528922214088266.7,1655642210601908.0,5286288802887651.0,1.7212095459986078e+16,5.7135409676559064e+16,1.9331139733793264e+17
1240,b0197,EG11504,271.0,4.407845463723467,4.554249040226418,4.847019132693012,5.311609184139769,5.99100150799249,6.952256528840006,8.297339200939886,10.180632239164215,12.837253299781755,16.629222646210252,22.121656846042242,30.21029300735997,42.33814358465965,60.8693304830448,89.74443704515429,135.64802638596305,210.12276733396692,333.4611874150226,541.9895801222156,901.9303205686249,1536.2304588179568,2677.3674315687954,4773.056860820056,8701.476753118026,16216.96573775707,30888.789813774034,60112.255479727624,119490.65198650681,242545.5399295676,502600.0117848651,1062929.837303907,2293635.0574687477,5048565.451816568,11332443.198182454,25934656.598680984,60496450.29415706,143801789.7474162,348239283.43281144,858945943.9239297,2157374239.854372,5516392119.00071,14356697752.320967,38021124101.73897,102439830342.81905,280730836504.2638,782337128511.399
1241,b4034,EG10554,396.0,2.1662204672442512e-16,3.6257516728925196e-16,6.320696530608724e-16,1.1469896625260006e-15,2.1654176150032592e-15,4.2508422825071465e-15,8.672147115953539e-15,1.837668941875274e-14,4.042695608011537e-14,9.228167543745842e-14,2.1846477927040692e-13,5.361089658504256e-13,1.3630687516852345e-12,3.588938694072826e-12,9.781186725910986e-12,2.7579792362334117e-11,8.042000021709256e-11,2.4238929538020296e-10,7.54822163438303e-10,2.4275383207090295e-09,8.059145394874494e-09,2.7607513213748306e-08,9.754334588691732e-08,3.5531978502320965e-07,1.3338729028905878e-06,5.158308732745738e-06,2.054116482337781e-05,8.419710768558646e-05,0.00035510403496285246,0.0015404043272959534,0.006870229792015724,0.03149229067796284,0.1483115664250603,0.7173434685931063,3.562102512626274,18.153516857609418,94.91619449893734,508.9759266647751,2798.2454511663937,15767.480652164633,91030.10391796874,538287.4641844196,3259208.8418707354,20199606.835421097,128106871.86401384,831129210.5776461
1242,b1487,G6781,516.0,1.0721852774429507e-12,1.4419897197677371e-12,2.046711577702577e-12,3.0636154813272576e-12,4.832599537117134e-12,8.027621348181336e-12,1.403290933052342e-11,2.579664153160043e-11,4.983535758393543e-11,1.0110665203297296e-10,2.1527953850886296e-10,4.807552750293978e-10,1.1252920492669335e-09,2.7590023121259814e-09,7.081321121809557e-09,1.9014534481306182e-08,5.338312302871855e-08,1.5660681771761835e-07,4.797898720573996e-07,1.5341726799871233e-06,5.117205475241258e-06,1.7794393301128393e-05,6.447406276478219e-05,0.00024327735566634015,0.0009554320725121429,0.0039034575624933617,0.01658150546201977,0.07319811173825751,0.33562706962045985,1.5976371898403599,7.891315258279494,40.42589863828416,214.6846596009715,1181.3220195465715,6732.236115072153,39716.84715529563,242447.6612173643,1530718.0509950125,9991144.536172576,67389095.91282761,469496648.66766787,3377229226.287073,25072231113.954586,192022243470.16937,1516562697937.509,12346561987538.195
1243,b1857,G7017,310.0,5.941774698903206e-11,8.338297974799824e-11,1.2074337233809965e-10,1.8033767268854222e-10,2.7769135026768776e-10,4.4066569561173097e-10,7.203576206700255e-10,1.2125588114331562e-09,2.1008720133811777e-09,3.745135169204566e-09,6.866541814153416e-09,1.2943310923399231e-08,2.5074136549420924e-08,4.9902103532249526e-08,1.0199182108857761e-07,2.1399773499516556e-07,4.607829062912728e-07,1.0178298337277052e-06,2.3056646160559954e-06,5.354413792818536e-06,1.2743168075729412e-05,3.107059263961113e-05,7.758671184764599e-05,0.00019835900508065687,0.0005190465991365704,0.0013896828409154195,0.0038058087524779865,0.010657836599221818,0.030510742275234547,0.08926284816276318,0.2668071126452762,0.8145335768886484,2.539121536654449,8.079799872755585,26.23866536621404,86.93406214048983,293.7852692604674,1012.3908191293543,3556.578811532474,12734.21598096453,46457.78912740111,172656.9026107579,653495.2705516617,2518427.9322653296,9879662.320444632,39443777.98315855
1244,b3476,EG12075,524.0,3.7663680687631505e-18,6.019678519099008e-18,1.0183809399394506e-17,1.822197976339515e-17,3.4458490058332964e-17,6.881520615093766e-17,1.450230854687757e-16,3.2228222768074946e-16,7.546903323542273e-16,1.8609120775573404e-15,4.828404023136808e-15,1.3173543567705824e-14,3.7768341851005886e-14,1.1370745470491067e-13,3.592521620789625e-13,1.1903569791353356e-12,4.13375312347033e-12,1.503583376411698e-11,5.724747785935463e-11,2.280159372497765e-10,9.49493656880695e-10,4.131224317364142e-09,1.87702864696536e-08,8.900567338760592e-08,4.4022227587236453e-07,2.2698141589549777e-06,1.2193614833356356e-05,6.821217423736059e-05,0.00039714153008457915,0.0024052087574860967,0.015144594341909207,0.09909151350168914,0.6733935308689469,4.750484456641519,34.771964400561316,263.9561602611363,2077.0046775971996,16933.276484919315,142968.379669402,1249496.072709287,11298711.115498416,105664220.3498643,1021505362.9497658,10204183237.151579,105282112674.57178,1121465915597.0264
1245,b2131,EG12012,305.0,0.14581407798285317,0.16312545525600872,0.1885440808917291,0.22505075014013287,0.27729041268031246,0.3525245526090277,0.4622321293426672,0.6248359610373324,0.87041954074712,1.2490282142775713,1.8455412651664054,2.8068075601656446,4.392086488226559,7.068593187091487,11.695960258055106,19.88927291480299,34.74751508644087,62.3439669778599,114.83578494901053,217.08045124329732,420.99368852723353,837.3263342326553,1707.3919800407969,3568.191571657651,7640.0939786378185,16755.062185284598,37622.99576764613,86474.05490966124,203381.03399170286,489323.64049762214,1203965.015602185,3028559.339597757,7786410.255166699,20454724.946293738,54888719.74375841,150412971.89618972,420805625.01636404,1201585854.5169919,3500980595.1942463,10405726969.500547,31542110602.590477,97484147611.65063,307109336210.472,985961960417.8295,3224996462328.191,10744730894524.297
